state,date,total_population,cumulative_cases,cumulative_cases_per_100_000,cumulative_deaths,cumulative_deaths_per_100_000,new_cases,new_cases_7_day_rolling_avg,new_deaths,new_deaths_7_day_rolling_avg,new_deaths_per_100_000,new_cases_per_100_000
Alabama,2020-01-22,4887871.0,0,0.0,0,0.0,,,,,,
Alabama,2020-01-23,4887871.0,0,0.0,0,0.0,0.0,,0.0,,0.0,0.0
Alabama,2020-01-24,4887871.0,0,0.0,0,0.0,0.0,,0.0,,0.0,0.0
Alabama,2020-01-25,4887871.0,0,0.0,0,0.0,0.0,,0.0,,0.0,0.0
Alabama,2020-01-26,4887871.0,0,0.0,0,0.0,0.0,,0.0,,0.0,0.0
Alabama,2020-01-27,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-01-28,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-01-29,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-01-30,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-01-31,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-01,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-02,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-03,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-04,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-05,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-06,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-07,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-08,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-09,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-10,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-11,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-12,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-13,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-14,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-15,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-16,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-17,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-18,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-19,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-20,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-21,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-22,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-23,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-24,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-25,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-26,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-27,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-28,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-02-29,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-01,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-02,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-03,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-04,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-05,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-06,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-07,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-08,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-09,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-10,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-11,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-12,4887871.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2020-03-13,4887871.0,5,0.1,0,0.0,5.0,0.7142857142857143,0.0,0.0,0.0,0.1
Alabama,2020-03-14,4887871.0,7,0.14,0,0.0,2.0,1.0,0.0,0.0,0.0,0.04
Alabama,2020-03-15,4887871.0,11,0.23,0,0.0,4.0,1.5714285714285714,0.0,0.0,0.0,0.08
Alabama,2020-03-16,4887871.0,29,0.59,0,0.0,18.0,4.142857142857143,0.0,0.0,0.0,0.37
Alabama,2020-03-17,4887871.0,39,0.8,0,0.0,10.0,5.571428571428571,0.0,0.0,0.0,0.2
Alabama,2020-03-18,4887871.0,51,1.04,0,0.0,12.0,7.285714285714286,0.0,0.0,0.0,0.25
Alabama,2020-03-19,4887871.0,78,1.6,0,0.0,27.0,11.142857142857142,0.0,0.0,0.0,0.55
Alabama,2020-03-20,4887871.0,106,2.17,0,0.0,28.0,14.428571428571429,0.0,0.0,0.0,0.57
Alabama,2020-03-21,4887871.0,131,2.68,0,0.0,25.0,17.714285714285715,0.0,0.0,0.0,0.51
Alabama,2020-03-22,4887871.0,157,3.21,0,0.0,26.0,20.857142857142858,0.0,0.0,0.0,0.53
Alabama,2020-03-23,4887871.0,196,4.01,0,0.0,39.0,23.857142857142858,0.0,0.0,0.0,0.8
Alabama,2020-03-24,4887871.0,242,4.95,0,0.0,46.0,29.0,0.0,0.0,0.0,0.94
Alabama,2020-03-25,4887871.0,381,7.79,1,0.02,139.0,47.142857142857146,1.0,0.14285714285714285,0.02,2.84
Alabama,2020-03-26,4887871.0,517,10.58,1,0.02,136.0,62.714285714285715,0.0,0.14285714285714285,0.0,2.78
Alabama,2020-03-27,4887871.0,587,12.01,4,0.08,70.0,68.71428571428571,3.0,0.5714285714285714,0.06,1.43
Alabama,2020-03-28,4887871.0,694,14.2,4,0.08,107.0,80.42857142857143,0.0,0.5714285714285714,0.0,2.19
Alabama,2020-03-29,4887871.0,825,16.88,10,0.2,131.0,95.42857142857143,6.0,1.4285714285714286,0.12,2.68
Alabama,2020-03-30,4887871.0,899,18.39,10,0.2,74.0,100.42857142857143,0.0,1.4285714285714286,0.0,1.51
Alabama,2020-03-31,4887871.0,987,20.19,23,0.47,88.0,106.42857142857143,13.0,3.2857142857142856,0.27,1.8
Alabama,2020-04-01,4887871.0,1060,21.69,27,0.55,73.0,97.0,4.0,3.7142857142857144,0.08,1.49
Alabama,2020-04-02,4887871.0,1233,25.23,32,0.65,173.0,102.28571428571429,5.0,4.428571428571429,0.1,3.54
Alabama,2020-04-03,4887871.0,1495,30.59,38,0.78,262.0,129.71428571428572,6.0,4.857142857142857,0.12,5.36
Alabama,2020-04-04,4887871.0,1614,33.02,44,0.9,119.0,131.42857142857142,6.0,5.714285714285714,0.12,2.43
Alabama,2020-04-05,4887871.0,1765,36.11,45,0.92,151.0,134.28571428571428,1.0,5.0,0.02,3.09
Alabama,2020-04-06,4887871.0,1952,39.94,49,1.0,187.0,150.42857142857142,4.0,5.571428571428571,0.08,3.83
Alabama,2020-04-07,4887871.0,2169,44.38,64,1.31,217.0,168.85714285714286,15.0,5.857142857142857,0.31,4.44
Alabama,2020-04-08,4887871.0,2328,47.63,66,1.35,159.0,181.14285714285714,2.0,5.571428571428571,0.04,3.25
Alabama,2020-04-09,4887871.0,2703,55.3,70,1.43,375.0,210.0,4.0,5.428571428571429,0.08,7.67
Alabama,2020-04-10,4887871.0,2947,60.29,80,1.64,244.0,207.42857142857142,10.0,6.0,0.2,4.99
Alabama,2020-04-11,4887871.0,3217,65.82,92,1.88,270.0,229.0,12.0,6.857142857142857,0.25,5.52
Alabama,2020-04-12,4887871.0,3563,72.89,93,1.9,346.0,256.85714285714283,1.0,6.857142857142857,0.02,7.08
Alabama,2020-04-13,4887871.0,3734,76.39,99,2.03,171.0,254.57142857142858,6.0,7.142857142857143,0.12,3.5
Alabama,2020-04-14,4887871.0,3953,80.87,114,2.33,219.0,254.85714285714286,15.0,7.142857142857143,0.31,4.48
Alabama,2020-04-15,4887871.0,4075,83.37,118,2.41,122.0,249.57142857142858,4.0,7.428571428571429,0.08,2.5
Alabama,2020-04-16,4887871.0,4345,88.89,133,2.72,270.0,234.57142857142858,15.0,9.0,0.31,5.52
Alabama,2020-04-17,4887871.0,4571,93.52,148,3.03,226.0,232.0,15.0,9.714285714285714,0.31,4.62
Alabama,2020-04-18,4887871.0,4712,96.4,153,3.13,141.0,213.57142857142858,5.0,8.714285714285714,0.1,2.88
Alabama,2020-04-19,4887871.0,4888,100.0,157,3.21,176.0,189.28571428571428,4.0,9.142857142857142,0.08,3.6
Alabama,2020-04-20,4887871.0,5079,103.91,163,3.33,191.0,192.14285714285714,6.0,9.142857142857142,0.12,3.91
Alabama,2020-04-21,4887871.0,5317,108.78,183,3.74,238.0,194.85714285714286,20.0,9.857142857142858,0.41,4.87
Alabama,2020-04-22,4887871.0,5593,114.43,196,4.01,276.0,216.85714285714286,13.0,11.142857142857142,0.27,5.65
Alabama,2020-04-23,4887871.0,5832,119.32,202,4.13,239.0,212.42857142857142,6.0,9.857142857142858,0.12,4.89
Alabama,2020-04-24,4887871.0,6026,123.28,209,4.28,194.0,207.85714285714286,7.0,8.714285714285714,0.14,3.97
Alabama,2020-04-25,4887871.0,6026,123.28,209,4.28,0.0,187.71428571428572,0.0,8.0,0.0,0.0
Alabama,2020-04-26,4887871.0,6421,131.37,219,4.48,395.0,219.0,10.0,8.857142857142858,0.2,8.08
Alabama,2020-04-27,4887871.0,6539,133.78,228,4.66,118.0,208.57142857142858,9.0,9.285714285714286,0.18,2.41
Alabama,2020-04-28,4887871.0,6750,138.1,242,4.95,211.0,204.71428571428572,14.0,8.428571428571429,0.29,4.32
Alabama,2020-04-29,4887871.0,6912,141.41,256,5.24,162.0,188.42857142857142,14.0,8.571428571428571,0.29,3.31
Alabama,2020-04-30,4887871.0,7088,145.01,272,5.56,176.0,179.42857142857142,16.0,10.0,0.33,3.6
Alabama,2020-05-01,4887871.0,7294,149.23,289,5.91,206.0,181.14285714285714,17.0,11.428571428571429,0.35,4.21
Alabama,2020-05-02,4887871.0,7611,155.71,288,5.89,317.0,226.42857142857142,-1.0,13.333333333333334,-0.02,6.49
Alabama,2020-05-03,4887871.0,7888,161.38,290,5.93,277.0,209.57142857142858,2.0,12.0,0.04,5.67
Alabama,2020-05-04,4887871.0,8112,165.96,298,6.1,224.0,224.71428571428572,8.0,11.833333333333334,0.16,4.58
Alabama,2020-05-05,4887871.0,8437,172.61,315,6.44,325.0,241.0,17.0,12.333333333333334,0.35,6.65
Alabama,2020-05-06,4887871.0,8691,177.81,343,7.02,254.0,254.14285714285714,28.0,14.666666666666666,0.57,5.2
Alabama,2020-05-07,4887871.0,9046,185.07,369,7.55,355.0,279.7142857142857,26.0,16.333333333333332,0.53,7.26
Alabama,2020-05-08,4887871.0,9385,192.01,383,7.84,339.0,298.7142857142857,14.0,15.833333333333334,0.29,6.94
Alabama,2020-05-09,4887871.0,9668,197.8,390,7.98,283.0,293.85714285714283,7.0,14.571428571428571,0.14,5.79
Alabama,2020-05-10,4887871.0,9889,202.32,393,8.04,221.0,285.85714285714283,3.0,14.714285714285714,0.06,4.52
Alabama,2020-05-11,4887871.0,10164,207.94,403,8.24,275.0,293.14285714285717,10.0,15.0,0.2,5.63
Alabama,2020-05-12,4887871.0,10464,214.08,435,8.9,300.0,289.57142857142856,32.0,17.142857142857142,0.65,6.14
Alabama,2020-05-13,4887871.0,10700,218.91,450,9.21,236.0,287.0,15.0,15.285714285714286,0.31,4.83
Alabama,2020-05-14,4887871.0,11101,227.11,473,9.68,401.0,293.57142857142856,23.0,14.857142857142858,0.47,8.2
Alabama,2020-05-15,4887871.0,11373,232.68,483,9.88,272.0,284.0,10.0,14.285714285714286,0.2,5.56
Alabama,2020-05-16,4887871.0,11674,238.84,485,9.92,301.0,286.57142857142856,2.0,13.571428571428571,0.04,6.16
Alabama,2020-05-17,4887871.0,11771,240.82,488,9.98,97.0,268.85714285714283,3.0,13.571428571428571,0.06,1.98
Alabama,2020-05-18,4887871.0,12086,247.27,489,10.0,315.0,274.57142857142856,1.0,12.285714285714286,0.02,6.44
Alabama,2020-05-19,4887871.0,12376,253.2,504,10.31,290.0,273.14285714285717,15.0,9.857142857142858,0.31,5.93
Alabama,2020-05-20,4887871.0,13052,267.03,522,10.68,676.0,336.0,18.0,10.285714285714286,0.37,13.83
Alabama,2020-05-21,4887871.0,13288,271.86,529,10.82,236.0,312.42857142857144,7.0,8.0,0.14,4.83
Alabama,2020-05-22,4887871.0,13670,279.67,541,11.07,382.0,328.14285714285717,12.0,8.285714285714286,0.25,7.82
Alabama,2020-05-23,4887871.0,14117,288.82,549,11.23,447.0,349.0,8.0,9.142857142857142,0.16,9.15
Alabama,2020-05-24,4887871.0,14478,296.2,551,11.27,361.0,386.7142857142857,2.0,9.0,0.04,7.39
Alabama,2020-05-25,4887871.0,14986,306.6,566,11.58,508.0,414.2857142857143,15.0,11.0,0.31,10.39
Alabama,2020-05-26,4887871.0,15650,320.18,580,11.87,664.0,467.7142857142857,14.0,10.857142857142858,0.29,13.58
Alabama,2020-05-27,4887871.0,16032,328.0,583,11.93,382.0,425.7142857142857,3.0,8.714285714285714,0.06,7.82
Alabama,2020-05-28,4887871.0,16530,338.18,591,12.09,498.0,463.14285714285717,8.0,8.857142857142858,0.16,10.19
Alabama,2020-05-29,4887871.0,17031,348.43,610,12.48,501.0,480.14285714285717,19.0,9.857142857142858,0.39,10.25
Alabama,2020-05-30,4887871.0,17359,355.14,618,12.64,328.0,463.14285714285717,8.0,9.857142857142858,0.16,6.71
Alabama,2020-05-31,4887871.0,17952,367.28,630,12.89,593.0,496.2857142857143,12.0,11.285714285714286,0.25,12.13
Alabama,2020-06-01,4887871.0,18630,381.15,646,13.22,678.0,520.5714285714286,16.0,11.428571428571429,0.33,13.87
Alabama,2020-06-02,4887871.0,18766,383.93,653,13.36,136.0,445.14285714285717,7.0,10.428571428571429,0.14,2.78
Alabama,2020-06-03,4887871.0,18851,385.67,653,13.36,85.0,402.7142857142857,0.0,10.0,0.0,1.74
Alabama,2020-06-04,4887871.0,19072,390.19,653,13.36,221.0,363.14285714285717,0.0,8.857142857142858,0.0,4.52
Alabama,2020-06-05,4887871.0,19387,396.63,676,13.83,315.0,336.57142857142856,23.0,9.428571428571429,0.47,6.44
Alabama,2020-06-06,4887871.0,20043,410.06,689,14.1,656.0,383.42857142857144,13.0,10.142857142857142,0.27,13.42
Alabama,2020-06-07,4887871.0,20500,419.41,692,14.16,457.0,364.0,3.0,8.857142857142858,0.06,9.35
Alabama,2020-06-08,4887871.0,20925,428.1,718,14.69,425.0,327.85714285714283,26.0,10.285714285714286,0.53,8.69
Alabama,2020-06-09,4887871.0,21422,438.27,729,14.91,497.0,379.42857142857144,11.0,10.857142857142858,0.23,10.17
Alabama,2020-06-10,4887871.0,21989,449.87,744,15.22,567.0,448.2857142857143,15.0,13.0,0.31,11.6
Alabama,2020-06-11,4887871.0,22845,467.38,755,15.45,856.0,539.0,11.0,14.571428571428571,0.23,17.51
Alabama,2020-06-12,4887871.0,23710,485.08,769,15.73,865.0,617.5714285714286,14.0,13.285714285714286,0.29,17.7
Alabama,2020-06-13,4887871.0,24601,503.31,773,15.81,891.0,651.1428571428571,4.0,12.0,0.08,18.23
Alabama,2020-06-14,4887871.0,25615,524.05,773,15.81,1014.0,730.7142857142857,0.0,11.571428571428571,0.0,20.75
Alabama,2020-06-15,4887871.0,26272,537.49,774,15.84,657.0,763.8571428571429,1.0,8.0,0.02,13.44
Alabama,2020-06-16,4887871.0,26912,550.59,785,16.06,640.0,784.2857142857143,11.0,8.0,0.23,13.09
Alabama,2020-06-17,4887871.0,27312,558.77,790,16.16,400.0,760.4285714285714,5.0,6.571428571428571,0.1,8.18
Alabama,2020-06-18,4887871.0,28206,577.06,810,16.57,894.0,765.8571428571429,20.0,7.857142857142857,0.41,18.29
Alabama,2020-06-19,4887871.0,29002,593.35,822,16.82,796.0,756.0,12.0,7.571428571428571,0.25,16.29
Alabama,2020-06-20,4887871.0,29549,604.54,838,17.14,547.0,706.8571428571429,16.0,9.285714285714286,0.33,11.19
Alabama,2020-06-21,4887871.0,30021,614.19,839,17.16,472.0,629.4285714285714,1.0,9.428571428571429,0.02,9.66
Alabama,2020-06-22,4887871.0,30454,623.05,841,17.21,433.0,597.4285714285714,2.0,9.571428571428571,0.04,8.86
Alabama,2020-06-23,4887871.0,31097,636.21,864,17.68,643.0,597.8571428571429,23.0,11.285714285714286,0.47,13.16
Alabama,2020-06-24,4887871.0,32064,655.99,891,18.23,967.0,678.8571428571429,27.0,14.428571428571429,0.55,19.78
Alabama,2020-06-25,4887871.0,33206,679.36,896,18.33,1142.0,714.2857142857143,5.0,12.285714285714286,0.1,23.36
Alabama,2020-06-26,4887871.0,34183,699.34,907,18.56,977.0,740.1428571428571,11.0,12.142857142857142,0.23,19.99
Alabama,2020-06-27,4887871.0,35083,717.76,919,18.8,900.0,790.5714285714286,12.0,11.571428571428571,0.25,18.41
Alabama,2020-06-28,4887871.0,35441,725.08,919,18.8,358.0,774.2857142857143,0.0,11.428571428571429,0.0,7.32
Alabama,2020-06-29,4887871.0,37175,760.56,929,19.01,1734.0,960.1428571428571,10.0,12.571428571428571,0.2,35.48
Alabama,2020-06-30,4887871.0,38045,778.36,950,19.44,870.0,992.5714285714286,21.0,12.285714285714286,0.43,17.8
Alabama,2020-07-01,4887871.0,38962,797.12,972,19.89,917.0,985.4285714285714,22.0,11.571428571428571,0.45,18.76
Alabama,2020-07-02,4887871.0,40111,820.62,985,20.15,1149.0,986.4285714285714,13.0,12.714285714285714,0.27,23.51
Alabama,2020-07-03,4887871.0,41865,856.51,1006,20.58,1754.0,1097.4285714285713,21.0,14.142857142857142,0.43,35.88
Alabama,2020-07-04,4887871.0,42862,876.91,1007,20.6,997.0,1111.2857142857142,1.0,12.571428571428571,0.02,20.4
Alabama,2020-07-05,4887871.0,43953,899.23,1007,20.6,1091.0,1216.0,0.0,12.571428571428571,0.0,22.32
Alabama,2020-07-06,4887871.0,44878,918.15,1007,20.6,925.0,1100.4285714285713,0.0,11.142857142857142,0.0,18.92
Alabama,2020-07-07,4887871.0,45785,936.71,1033,21.13,907.0,1105.7142857142858,26.0,11.857142857142858,0.53,18.56
Alabama,2020-07-08,4887871.0,46962,960.79,1058,21.65,1177.0,1142.857142857143,25.0,12.285714285714286,0.51,24.08
Alabama,2020-07-09,4887871.0,49174,1006.04,1068,21.85,2212.0,1294.7142857142858,10.0,11.857142857142858,0.2,45.25
Alabama,2020-07-10,4887871.0,50508,1033.33,1104,22.59,1334.0,1234.7142857142858,36.0,14.0,0.74,27.29
Alabama,2020-07-11,4887871.0,51947,1062.77,1114,22.79,1439.0,1297.857142857143,10.0,15.285714285714286,0.2,29.44
Alabama,2020-07-12,4887871.0,53587,1096.33,1121,22.93,1640.0,1376.2857142857142,7.0,16.285714285714285,0.14,33.55
Alabama,2020-07-13,4887871.0,55545,1136.38,1124,23.0,1958.0,1523.857142857143,3.0,16.714285714285715,0.06,40.06
Alabama,2020-07-14,4887871.0,57255,1171.37,1164,23.81,1710.0,1638.5714285714287,40.0,18.714285714285715,0.82,34.98
Alabama,2020-07-15,4887871.0,59067,1208.44,1211,24.78,1812.0,1729.2857142857142,47.0,21.857142857142858,0.96,37.07
Alabama,2020-07-16,4887871.0,61088,1249.79,1230,25.16,2021.0,1702.0,19.0,23.142857142857142,0.39,41.35
Alabama,2020-07-17,4887871.0,63091,1290.77,1265,25.88,2003.0,1797.5714285714287,35.0,23.0,0.72,40.98
Alabama,2020-07-18,4887871.0,65234,1334.61,1286,26.31,2143.0,1898.142857142857,21.0,24.571428571428573,0.43,43.84
Alabama,2020-07-19,4887871.0,67011,1370.96,1287,26.33,1777.0,1917.7142857142858,1.0,23.714285714285715,0.02,36.36
Alabama,2020-07-20,4887871.0,68891,1409.43,1291,26.41,1880.0,1906.5714285714287,4.0,23.857142857142858,0.08,38.46
Alabama,2020-07-21,4887871.0,70358,1439.44,1303,26.66,1467.0,1871.857142857143,12.0,19.857142857142858,0.25,30.01
Alabama,2020-07-22,4887871.0,71813,1469.21,1364,27.91,1455.0,1820.857142857143,61.0,21.857142857142858,1.25,29.77
Alabama,2020-07-23,4887871.0,74212,1518.29,1397,28.58,2399.0,1874.857142857143,33.0,23.857142857142858,0.68,49.08
Alabama,2020-07-24,4887871.0,76005,1554.97,1438,29.42,1793.0,1844.857142857143,41.0,24.714285714285715,0.84,36.68
Alabama,2020-07-25,4887871.0,78130,1598.45,1456,29.79,2125.0,1842.2857142857142,18.0,24.285714285714285,0.37,43.47
Alabama,2020-07-26,4887871.0,79294,1622.26,1473,30.14,1164.0,1754.7142857142858,17.0,26.571428571428573,0.35,23.81
Alabama,2020-07-27,4887871.0,81115,1659.52,1491,30.5,1821.0,1746.2857142857142,18.0,28.571428571428573,0.37,37.26
Alabama,2020-07-28,4887871.0,82366,1685.11,1491,30.5,1251.0,1715.4285714285713,0.0,26.857142857142858,0.0,25.59
Alabama,2020-07-29,4887871.0,83782,1714.08,1538,31.47,1416.0,1709.857142857143,47.0,24.857142857142858,0.96,28.97
Alabama,2020-07-30,4887871.0,85762,1754.59,1565,32.02,1980.0,1650.0,27.0,24.0,0.55,40.51
Alabama,2020-07-31,4887871.0,87723,1794.71,1580,32.32,1961.0,1674.0,15.0,20.285714285714285,0.31,40.12
Alaska,2020-01-22,737438.0,0,0.0,0,0.0,,,,,,
Alaska,2020-01-23,737438.0,0,0.0,0,0.0,0.0,,0.0,,0.0,0.0
Alaska,2020-01-24,737438.0,0,0.0,0,0.0,0.0,,0.0,,0.0,0.0
Alaska,2020-01-25,737438.0,0,0.0,0,0.0,0.0,,0.0,,0.0,0.0
Alaska,2020-01-26,737438.0,0,0.0,0,0.0,0.0,,0.0,,0.0,0.0
Alaska,2020-01-27,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-01-28,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-01-29,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-01-30,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-01-31,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-01,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-02,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-03,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-04,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-05,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-06,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-07,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-08,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-09,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-10,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-11,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-12,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-13,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-14,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-15,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-16,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-17,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-18,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-19,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-20,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-21,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-22,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-23,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-24,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-25,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-26,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-27,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-28,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-02-29,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-03-01,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-03-02,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-03-03,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-03-04,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-03-05,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-03-06,737438.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
